FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
RU.M.FMNH120081.00000004,FMNH,,120081,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-9-27,,Mantle,0,0,0,0,00000004,
RU.M.FMNH120081.00000005,FMNH,,120081,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-9-27,,Mantle,0,0,0,0,00000005,
RU.M.FMNH120083.00000001,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Mantle,0,0,0,0,00000001,
RU.M.FMNH120083.00000002,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Mantle,0,0,0,0,00000002,
RU.M.FMNH120083.00000003,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Mantle,0,0,0,0,00000003,
RU.M.FMNH120083.00000004,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Mantle,0,0,0,0,00000004,
RU.M.FMNH120083.00000005,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Mantle,0,0,0,0,00000005,
RU.M.FMNH260246.00000001,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Mantle,0,0,0,0,00000001,
RU.M.FMNH260246.00000002,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Mantle,0,0,0,0,00000002,
RU.M.FMNH260246.00000003,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Mantle,0,0,0,0,00000003,
RU.M.FMNH260246.00000004,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Mantle,0,0,0,0,00000004,
RU.M.FMNH260246.00000005,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Mantle,0,0,0,0,00000005,
RU.M.FMNH260247.00000001,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Mantle,0,0,0,0,00000001,
RU.M.FMNH260247.00000002,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Mantle,0,0,0,0,00000002,
RU.M.FMNH260247.00000003,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Mantle,0,0,0,0,00000003,
RU.M.FMNH260247.00000004,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Mantle,0,0,0,0,00000004,
RU.M.FMNH260247.00000005,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Mantle,0,0,0,0,00000005,
RU.M.FMNH295595.00000001,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Mantle,0,0,0,0,00000001,
RU.M.FMNH295595.00000002,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Mantle,0,0,0,0,00000002,
RU.M.FMNH295595.00000003,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Mantle,0,0,0,0,00000003,
RU.M.FMNH295595.00000004,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Mantle,0,0,0,0,00000004,
RU.M.FMNH295595.00000005,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Mantle,0,0,0,0,00000005,
RU.M.FMNH44896.00000001,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Mantle,0,0,0,0,00000001,
RU.M.FMNH44896.00000002,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Mantle,0,0,0,0,00000002,
RU.M.FMNH44896.00000003,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Mantle,0,0,0,0,00000003,
RU.M.FMNH44896.00000004,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Mantle,0,0,0,0,00000004,
RU.M.FMNH44896.00000005,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Mantle,0,0,0,0,00000005,
RU.M.LACM59672.00000001,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Mantle,0,0,0,0,00000001,
RU.M.LACM59672.00000002,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Mantle,0,0,0,0,00000002,
RU.M.LACM59672.00000003,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Mantle,0,0,0,0,00000003,
RU.M.LACM59672.00000004,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Mantle,0,0,0,0,00000004,
RU.M.LACM59672.00000005,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Mantle,0,0,0,0,00000005,
RU.M.LACM59673.00000001,LACM,,59673,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-12,,Mantle,0,0,0,0,00000001,
RU.M.LACM59673.00000002,LACM,,59673,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-12,,Mantle,0,0,0,0,00000002,
RU.M.LACM59673.00000003,LACM,,59673,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-12,,Mantle,0,0,0,0,00000003,
RU.M.LACM59673.00000004,LACM,,59673,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-12,,Mantle,0,0,0,0,00000004,
RU.M.LACM59673.00000005,LACM,,59673,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-12,,Mantle,0,0,0,0,00000005,
RU.M.USNM145489.00000001,USNM,,145489,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Camacusa,5.95000,-59.90000,WGS84,,1881-4-6,,Mantle,0,0,0,0,00000001,
RU.M.USNM145489.00000002,USNM,,145489,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Camacusa,5.95000,-59.90000,WGS84,,1881-4-6,,Mantle,0,0,0,0,00000002,
RU.M.USNM145489.00000003,USNM,,145489,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Camacusa,5.95000,-59.90000,WGS84,,1881-4-6,,Mantle,0,0,0,0,00000003,
RU.M.USNM145489.00000004,USNM,,145489,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Camacusa,5.95000,-59.90000,WGS84,,1881-4-6,,Mantle,0,0,0,0,00000004,
RU.M.USNM145489.00000005,USNM,,145489,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Camacusa,5.95000,-59.90000,WGS84,,1881-4-6,,Mantle,0,0,0,0,00000005,
RU.R.AMNH283466.00000001,AMNH,,283466,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Boca R Paratucú, R. Amazon, N. Bank",-1.98333,-56.96667,WGS84,,1930-12-10,,Rump,0,0,0,0,00000001,
RU.R.AMNH283466.00000002,AMNH,,283466,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Boca R Paratucú, R. Amazon, N. Bank",-1.98333,-56.96667,WGS84,,1930-12-10,,Rump,0,0,0,0,00000002,
RU.R.AMNH283466.00000003,AMNH,,283466,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Boca R Paratucú, R. Amazon, N. Bank",-1.98333,-56.96667,WGS84,,1930-12-10,,Rump,0,0,0,0,00000003,
RU.R.AMNH283466.00000004,AMNH,,283466,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Boca R Paratucú, R. Amazon, N. Bank",-1.98333,-56.96667,WGS84,,1930-12-10,,Rump,0,0,0,0,00000004,
RU.R.AMNH283466.00000005,AMNH,,283466,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Boca R Paratucú, R. Amazon, N. Bank",-1.98333,-56.96667,WGS84,,1930-12-10,,Rump,0,0,0,0,00000005,
RU.R.AMNH323406.00000001,AMNH,,323406,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Venezuela,Mt. Auyan tepui,5.91667,-62.53333,WGS84,,1938-3-10,,Rump,0,0,0,0,00000001,
RU.R.AMNH323406.00000002,AMNH,,323406,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Venezuela,Mt. Auyan tepui,5.91667,-62.53333,WGS84,,1938-3-10,,Rump,0,0,0,0,00000002,
RU.R.AMNH323406.00000003,AMNH,,323406,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Venezuela,Mt. Auyan tepui,5.91667,-62.53333,WGS84,,1938-3-10,,Rump,0,0,0,0,00000003,
RU.R.AMNH323406.00000004,AMNH,,323406,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Venezuela,Mt. Auyan tepui,5.91667,-62.53333,WGS84,,1938-3-10,,Rump,0,0,0,0,00000004,
RU.R.AMNH323406.00000005,AMNH,,323406,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Venezuela,Mt. Auyan tepui,5.91667,-62.53333,WGS84,,1938-3-10,,Rump,0,0,0,0,00000005,
RU.R.AMNH478539.00000001,AMNH,,478539,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Ipousin, Approuague, Cayenne",4.15000,-52.40000,WGS84,,1902-12-31,,Rump,0,0,0,0,00000001,
RU.R.AMNH478539.00000002,AMNH,,478539,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Ipousin, Approuague, Cayenne",4.15000,-52.40000,WGS84,,1902-12-31,,Rump,0,0,0,0,00000002,
RU.R.AMNH478539.00000003,AMNH,,478539,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Ipousin, Approuague, Cayenne",4.15000,-52.40000,WGS84,,1902-12-31,,Rump,0,0,0,0,00000003,
RU.R.AMNH478539.00000004,AMNH,,478539,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Ipousin, Approuague, Cayenne",4.15000,-52.40000,WGS84,,1902-12-31,,Rump,0,0,0,0,00000004,
RU.R.AMNH478539.00000005,AMNH,,478539,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Ipousin, Approuague, Cayenne",4.15000,-52.40000,WGS84,,1902-12-31,,Rump,0,0,0,0,00000005,
RU.R.CM61595.00000001,CM,,61595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Tamanoir, Mana R.",5.15000,-53.75000,WGS84,,1917-5-21,,Rump,0,0,0,0,00000001,
RU.R.CM61595.00000002,CM,,61595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Tamanoir, Mana R.",5.15000,-53.75000,WGS84,,1917-5-21,,Rump,0,0,0,0,00000002,
RU.R.CM61595.00000003,CM,,61595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Tamanoir, Mana R.",5.15000,-53.75000,WGS84,,1917-5-21,,Rump,0,0,0,0,00000003,
RU.R.CM61595.00000004,CM,,61595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Tamanoir, Mana R.",5.15000,-53.75000,WGS84,,1917-5-21,,Rump,0,0,0,0,00000004,
RU.R.CM61595.00000005,CM,,61595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,French Guiana,"Tamanoir, Mana R.",5.15000,-53.75000,WGS84,,1917-5-21,,Rump,0,0,0,0,00000005,
RU.R.CM68837.00000001,CM,,68837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Upper Rocana, N. Pará",3.75000,-51.36667,WGS84,,1918-7-13,,Rump,0,0,0,0,00000001,
RU.R.CM68837.00000002,CM,,68837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Upper Rocana, N. Pará",3.75000,-51.36667,WGS84,,1918-7-13,,Rump,0,0,0,0,00000002,
RU.R.CM68837.00000003,CM,,68837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Upper Rocana, N. Pará",3.75000,-51.36667,WGS84,,1918-7-13,,Rump,0,0,0,0,00000003,
RU.R.CM68837.00000004,CM,,68837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Upper Rocana, N. Pará",3.75000,-51.36667,WGS84,,1918-7-13,,Rump,0,0,0,0,00000004,
RU.R.CM68837.00000005,CM,,68837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,"Upper Rocana, N. Pará",3.75000,-51.36667,WGS84,,1918-7-13,,Rump,0,0,0,0,00000005,
RU.R.CM82964.00000001,CM,,82964,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Obidos,-1.91667,-55.51667,WGS84,,1921-1-4,,Rump,0,0,0,0,00000001,
RU.R.CM82964.00000002,CM,,82964,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Obidos,-1.91667,-55.51667,WGS84,,1921-1-4,,Rump,0,0,0,0,00000002,
RU.R.CM82964.00000003,CM,,82964,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Obidos,-1.91667,-55.51667,WGS84,,1921-1-4,,Rump,0,0,0,0,00000003,
RU.R.CM82964.00000004,CM,,82964,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Obidos,-1.91667,-55.51667,WGS84,,1921-1-4,,Rump,0,0,0,0,00000004,
RU.R.CM82964.00000005,CM,,82964,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Obidos,-1.91667,-55.51667,WGS84,,1921-1-4,,Rump,0,0,0,0,00000005,
RU.R.FMNH108230.00000001,FMNH,,108230,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Oko Mountains,6.46667,-58.95000,WGS84,,1937-4-16,,Rump,0,0,0,0,00000001,
RU.R.FMNH108230.00000002,FMNH,,108230,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Oko Mountains,6.46667,-58.95000,WGS84,,1937-4-16,,Rump,0,0,0,0,00000002,
RU.R.FMNH108230.00000003,FMNH,,108230,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Oko Mountains,6.46667,-58.95000,WGS84,,1937-4-16,,Rump,0,0,0,0,00000003,
RU.R.FMNH108230.00000004,FMNH,,108230,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Oko Mountains,6.46667,-58.95000,WGS84,,1937-4-16,,Rump,0,0,0,0,00000004,
RU.R.FMNH108230.00000005,FMNH,,108230,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Oko Mountains,6.46667,-58.95000,WGS84,,1937-4-16,,Rump,0,0,0,0,00000005,
RU.R.FMNH120081.00000001,FMNH,,120081,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-9-27,,Rump,0,0,0,0,00000001,
RU.R.FMNH120081.00000002,FMNH,,120081,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-9-27,,Rump,0,0,0,0,00000002,
RU.R.FMNH120081.00000003,FMNH,,120081,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-9-27,,Rump,0,0,0,0,00000003,
RU.R.FMNH120081.00000004,FMNH,,120081,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-9-27,,Rump,0,0,0,0,00000004,
RU.R.FMNH120081.00000005,FMNH,,120081,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-9-27,,Rump,0,0,0,0,00000005,
RU.R.FMNH120083.00000001,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Rump,0,0,0,0,00000001,
RU.R.FMNH120083.00000002,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Rump,0,0,0,0,00000002,
RU.R.FMNH120083.00000003,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Rump,0,0,0,0,00000003,
RU.R.FMNH120083.00000004,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Rump,0,0,0,0,00000004,
RU.R.FMNH120083.00000005,FMNH,,120083,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,"Itabu Creek Head, Boundary Camp",1.55000,-58.16667,WGS84,,1938-10-15,,Rump,0,0,0,0,00000005,
RU.R.FMNH260246.00000001,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Rump,0,0,0,0,00000001,
RU.R.FMNH260246.00000002,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Rump,0,0,0,0,00000002,
RU.R.FMNH260246.00000003,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Rump,0,0,0,0,00000003,
RU.R.FMNH260246.00000004,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Rump,0,0,0,0,00000004,
RU.R.FMNH260246.00000005,FMNH,,260246,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-11-1,,Rump,0,0,0,0,00000005,
RU.R.FMNH260247.00000001,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Rump,0,0,0,0,00000001,
RU.R.FMNH260247.00000002,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Rump,0,0,0,0,00000002,
RU.R.FMNH260247.00000003,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Rump,0,0,0,0,00000003,
RU.R.FMNH260247.00000004,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Rump,0,0,0,0,00000004,
RU.R.FMNH260247.00000005,FMNH,,260247,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Suriname,Kaiserberg Airstrip - Zuid River,3.11667,-56.45000,WGS84,,1960-10-10,,Rump,0,0,0,0,00000005,
RU.R.FMNH295595.00000001,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Rump,0,0,0,0,00000001,
RU.R.FMNH295595.00000002,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Rump,0,0,0,0,00000002,
RU.R.FMNH295595.00000003,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Rump,0,0,0,0,00000003,
RU.R.FMNH295595.00000004,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Rump,0,0,0,0,00000004,
RU.R.FMNH295595.00000005,FMNH,,295595,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Rio Amapari,0.71667,-51.53333,WGS84,,1953-1-5,,Rump,0,0,0,0,00000005,
RU.R.FMNH44896.00000001,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Rump,0,0,0,0,00000001,
RU.R.FMNH44896.00000002,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Rump,0,0,0,0,00000002,
RU.R.FMNH44896.00000003,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Rump,0,0,0,0,00000003,
RU.R.FMNH44896.00000004,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Rump,0,0,0,0,00000004,
RU.R.FMNH44896.00000005,FMNH,,44896,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Guyana,Potaro,5.38333,-59.13333,WGS84,,1912-3-11,,Rump,0,0,0,0,00000005,
RU.R.LACM59672.00000001,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Rump,0,0,0,0,00000001,
RU.R.LACM59672.00000002,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Rump,0,0,0,0,00000002,
RU.R.LACM59672.00000003,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Rump,0,0,0,0,00000003,
RU.R.LACM59672.00000004,LACM,,59672,Aves,Trogoniformes,Trogonidae,Trogon,rufus,rufus,Male,Adult,Brazil,Serra do Navio,0.98333,-52.05000,WGS84,,1963-9-23,,Rump,0,0,0,0,00000004,
